AQSID,SiteName,Status,EPARegion,Latitude,Longitude,Elevation,GMTOffset,CountryCode,StateName,ValidDate,ValidTime,DataSource,ReportingArea_PipeDelimited,OZONE_AQI,PM10_AQI,PM25_AQI,NO2_AQI,OZONE_Measured,PM10_Measured,PM25_Measured,NO2_Measured,NO2,NO2_Unit,CO,CO_Unit,PM25,PM25_Unit,SO2,SO2_Unit,OZONE,OZONE_Unit,PM10,PM10_Unit
060731022,El Cajon - Lexington Elementary School,Active,R9,32.789561,-116.944222,144.0,-8.0,US,CA,04/16/2024,17:00,San Diego APCD,San Diego Mesa and Inland Valley,34.0,13.0,19.0,,1,1,1,0,,,,,4.1,UG/M3,,,39.0,PPB,14.0,UG/M3
120861016,Miami Fire Station #5,Active,R4,25.7947,-80.2156,0.0,-5.0,US,FL,04/16/2024,17:00,Florida Dept. of Environmental Protection,Miami,,40.0,38.0,,0,1,1,0,,,,,8.3,UG/M3,,,,,37.0,UG/M3
401091037,North OKC,Active,R6,35.612801,-97.472198,0.0,-6.0,US,OK,04/16/2024,17:00,Oklahoma Department of Environmental Quality,Oklahoma City,48.0,24.0,14.0,1.0,1,1,1,1,1.0,PPB,,,2.7,UG/M3,0.0,PPB,58.0,PPB,24.0,UG/M3
350010026,Jefferson,Active,R6,35.1441,-106.6044,1558.6,-7.0,US,NM,04/16/2024,17:00,Albuquerque Environmental Health Department,Albuquerque,,39.0,19.0,,0,1,1,0,,,,,4.4,UG/M3,,,,,42.0,UG/M3
840518100008,Tidewater Regional Office,Active,R3,36.84188,-76.18123,0.0,-5.0,US,VA,04/16/2024,17:00,Virginia Dept. of Environmental Quality,Hampton Roads,,7.0,15.0,,0,1,1,0,,,,,3.4,UG/M3,,,,,8.0,UG/M3
320030602,Garrett Jr. High,Active,R9,35.969848,-114.835007,713.4,-8.0,US,NV,04/16/2024,17:00,Clark County Department of Environment and Sustainability ,Boulder City,45.0,13.0,6.0,,1,1,1,0,,,,,1.6,UG/M3,,,51.0,PPB,14.0,UG/M3
060392010,Madera-City,Active,R9,36.9533,-120.0341,0.0,-8.0,US,CA,04/16/2024,17:00,San Joaquin Valley Unified APCD,Madera,29.0,18.0,30.0,,1,1,1,0,,,,,6.0,UG/M3,,,36.0,PPB,13.0,UG/M3
390810017,Steubenville,Active,R5,40.366452,-80.615691,0.0,-5.0,US,OH,04/16/2024,17:00,Ohio EPA-DAPC,,44.0,18.0,22.0,,1,1,1,0,,,,,4.7,UG/M3,2.0,PPB,61.0,PPB,15.0,UG/M3
840390490040,Jackson Pike WWTP,Active,R5,39.91251,-83.01159,0.0,-5.0,US,OH,04/16/2024,17:00,Ohio EPA-DAPC,,,58.0,43.0,,0,1,1,0,,,,,8.2,UG/M3,,,,,39.0,UG/M3
060659001,Lake Elsinore - W. Flint Street,Active,R9,33.676535,-117.331027,134.2,-8.0,US,CA,04/16/2024,17:00,South Coast AQMD,Riverside Co. Metro|Lake Elsinore|Temecula Vly|Anza Vly,47.0,20.0,52.0,5.0,1,1,1,1,5.9,PPB,0.2,PPM,10.2,UG/M3,,,55.0,PPB,15.0,UG/M3
400430860,Seiling,Active,R6,36.1589,-98.9353,0.0,-6.0,US,OK,04/16/2024,17:00,Oklahoma Department of Environmental Quality,NW Oklahoma,61.0,10.0,9.0,,1,1,1,0,,,,,1.9,UG/M3,,,62.0,PPB,10.0,UG/M3
060290010,Bakersfield - Golden State Highway,Active,R9,35.3853,-119.014702,0.0,-8.0,US,CA,04/16/2024,17:00,San Joaquin Valley Unified APCD,Bakersfield,,32.0,53.0,,0,1,1,0,,,,,11.0,UG/M3,,,,,15.0,UG/M3
550350014,Eau Claire,Active,R5,44.761398,-91.413002,0.0,-6.0,US,WI,04/16/2024,17:00,Wisconsin Dept. of Natural Resources,Eau Claire County,36.0,9.0,13.0,,1,1,1,0,,,,,3.2,UG/M3,,,40.0,PPB,13.0,UG/M3
000105201,Burns Lake Fire Centre,Active,CA,54.2307,-125.7643,652.4,-8.0,CA,CC,04/16/2024,17:00,British Columbia Ministry of Environment,,,6.0,9.0,,0,1,1,0,,,,,2.1,UG/M3,,,,,11.0,UG/M3
280490020,Jackson NCORE,Active,R4,32.329042,-90.182659,101.9,-6.0,US,MS,04/16/2024,17:00,Mississippi DEQ,Jackson,30.0,14.0,23.0,,1,1,1,0,,,0.2,PPM,5.4,UG/M3,1.0,PPB,39.0,PPB,15.0,UG/M3
800260006,Nogales ITN,Active,R9,31.291294,-110.951508,0.0,-7.0,US,MX,04/16/2024,17:00,Arizona Department of Environmental Quality,,36.0,52.0,25.0,,1,1,1,0,,,,,4.8,UG/M3,,,49.0,PPB,45.0,UG/M3
401430174,Glenpool,Active,R6,35.9525,-96.0033,0.0,-6.0,US,OK,04/16/2024,17:00,Oklahoma Department of Environmental Quality,Tulsa,44.0,22.0,34.0,,1,1,1,0,,,,,6.2,UG/M3,,,55.0,PPB,24.0,UG/M3
250270023,Worcester,Active,R1,42.263901,-71.794701,0.0,-5.0,US,MA,04/16/2024,17:00,Massachusetts Dept. of Environmental Protection,Worcester,,11.0,13.0,1.0,0,1,1,1,1.0,PPB,0.2,PPM,3.4,UG/M3,0.3,PPB,,,16.0,UG/M3
211110051,WATSON,Active,R4,38.0608,-85.8961,0.0,-5.0,US,KY,04/16/2024,17:00,Louisville Metro Air Pollution Control District ,Louisville,36.0,23.0,39.0,,1,1,1,0,,,,,9.2,UG/M3,1.2,PPB,46.0,PPB,21.0,UG/M3
80011G004,Estación Bomberos,Active,MX,20.67495,-101.35595,501.7,-6.0,MX,MX,04/16/2024,17:00,Secretaría de Medio Ambiente y Ordenamiento Territorial,Guanajuato,32.0,74.0,59.0,,1,1,1,0,,,,,4.1,UG/M3,3.2,PPB,45.0,PPB,120.0,UG/M3
060090001,San Andreas,Active,R9,38.20185,-120.680277,300.1,-8.0,US,CA,04/16/2024,17:00,California Air Resources Board,Calaveras County,25.0,8.0,14.0,,1,1,1,0,,,,,3.0,UG/M3,,,40.0,PPB,5.0,UG/M3
124000103011,Elkford Rocky Mountain Elementary School,Active,CA,50.007794,-114.93342,1333.8,-8.0,CA,,04/16/2024,17:00,British Columbia Ministry of Environment,,,5.0,9.0,,0,1,1,0,,,,,2.1,UG/M3,,,,,3.0,UG/M3
840460130004,Aberdeen,Active,R8,45.468596,-98.494061,395.3,-6.0,US,SD,04/16/2024,17:00,South Dakota Department of Agriculture and Natural Resources,Aberdeen,,6.0,10.0,,0,1,1,0,,,,,1.2,UG/M3,,,,,7.0,UG/M3
261630001,ALLEN PARK,Active,R5,42.2283,-83.2092,0.0,-5.0,US,MI,04/16/2024,17:00,"Michigan Department of Environment, Great Lakes, and Energy",Detroit,39.0,16.0,18.0,,1,1,1,0,,,0.2,PPM,4.7,UG/M3,3.2,PPB,44.0,PPB,21.0,UG/M3
490353013,Herriman #3,Active,R8,40.496408,-112.036305,0.0,-7.0,US,UT,04/16/2024,17:00,Utah Department of Environmental Quality,Salt Lake City,30.0,10.0,31.0,4.0,1,1,1,1,4.1,PPB,,,9.1,UG/M3,,,35.0,PPB,12.0,UG/M3
390350065,Harvard Yards,Active,R5,41.446682,-81.662419,0.0,-5.0,US,OH,04/16/2024,17:00,Ohio EPA-DAPC,,,46.0,35.0,,0,1,1,0,,,,,9.0,UG/M3,1.0,PPB,,,53.0,UG/M3
371190041,Garinger,Active,R4,35.2411,-80.7831,0.0,-5.0,US,NC,04/16/2024,17:00,Mecklenburg County Air Quality,Mecklenburg County,50.0,28.0,52.0,,1,1,1,1,,,0.2,PPM,14.0,UG/M3,0.4,PPB,65.0,PPB,30.0,UG/M3
490130002,Roosevelt,Active,R8,40.2943,-110.009,0.0,-7.0,US,UT,04/16/2024,17:00,Utah Department of Environmental Quality,Roosevelt,41.0,69.0,57.0,0.0,1,1,1,1,0.2,PPB,,,21.6,UG/M3,,,47.0,PPB,160.0,UG/M3
840390990015,Youngstown State,Active,R5,41.106182,-80.640576,0.0,-5.0,US,OH,04/16/2024,17:00,Ohio EPA-DAPC,,45.0,21.0,20.0,,1,1,1,0,,,,,4.2,UG/M3,1.0,PPB,59.0,PPB,15.0,UG/M3
551330027,WAUKESHA - CLEVELAND AVE,Active,R5,43.0203,-88.215,0.0,-6.0,US,WI,04/16/2024,17:00,Wisconsin Dept. of Natural Resources,Waukesha and Jefferson Counties,42.0,42.0,27.0,,1,1,1,0,,,,,6.4,UG/M3,,,44.0,PPB,47.0,UG/M3
201330003,Chanute,Active,R7,37.67696,-95.47594,0.0,-6.0,US,KS,04/16/2024,17:00,Kansas Dept. of Health and Environment,,42.0,33.0,26.0,0.0,1,1,1,1,0.9,PPB,,,4.3,UG/M3,,,55.0,PPB,39.0,UG/M3
481410057,Socorro Hueco C49,Active,R6,31.66752,-106.28774,1116.9,-7.0,US,TX,04/16/2024,17:00,Texas Commission on Environmental Quality,El Paso,43.0,31.0,38.0,,1,1,1,0,,,,,7.9,UG/M3,,,56.0,PPB,18.0,UG/M3
840060771003,Stockton - University Park,Active,R9,37.961578,-121.281414,9.8,-8.0,US,CA,04/16/2024,17:00,California Air Resources Board,Stockton,19.0,20.0,40.0,8.0,1,1,1,1,9.3,PPB,,,8.0,UG/M3,,,30.0,PPB,13.0,UG/M3
040131003,Mesa - Brooks Reservoir,Active,R9,33.4105,-111.8651,383.1,-7.0,US,AZ,04/16/2024,17:00,Maricopa County Air Quality Department,Phoenix,46.0,12.0,13.0,,1,1,1,0,,,0.1,PPM,3.7,UG/M3,,,54.0,PPB,12.0,UG/M3
124000101706,Quesnel Johnston Avenue,Active,CA,52.96936,-122.4934,505.1,-8.0,CA,,04/16/2024,17:00,British Columbia Ministry of Environment,,34.0,8.0,8.0,1.0,1,1,1,1,1.0,PPB,,,1.3,UG/M3,0.7,PPB,34.0,PPB,10.0,UG/M3
390950024,Erie,Active,R5,41.644067,-83.54625,298.9,-5.0,US,OH,04/16/2024,17:00,Ohio EPA-DAPC,Toledo,38.0,30.0,31.0,,1,1,1,0,,,,,7.8,UG/M3,,,43.0,PPB,36.0,UG/M3
840391510017,Canton Fire St8,Active,R5,40.786803,-81.394153,0.0,-5.0,US,OH,04/16/2024,17:00,Ohio EPA-DAPC,,,17.0,20.0,,0,1,1,0,,,,,4.6,UG/M3,,,,,17.0,UG/M3
370630099,Burdens Creek,Active,USEPA,35.889402,-78.8747,91.5,-5.0,US,NC,04/16/2024,17:00,EPA Office of Air Quality Planning and Standards,,43.0,33.0,75.0,,1,1,1,0,,,,,28.2,UG/M3,,,50.0,PPB,41.0,UG/M3
330115001,Miller State Park,Active,R1,42.86183,-71.878626,697.8,-5.0,US,NH,04/16/2024,17:00,New Hampshire Dept. of Environmental Services,Brentwood,41.0,4.0,10.0,,1,1,1,0,,,0.1,PPM,2.5,UG/M3,0.0,PPB,45.0,PPB,4.0,UG/M3
551110007,Devils Lake,Active,R5,43.4356,-89.6803,0.0,-6.0,US,WI,04/16/2024,17:00,Wisconsin Dept. of Natural Resources,"Dane, Columbia, and Sauk Counties",44.0,15.0,17.0,,1,1,1,0,,,,,4.5,UG/M3,,,50.0,PPB,17.0,UG/M3
840391450015,East Haverhill,Active,R5,38.59246,-82.80677,0.0,-5.0,US,OH,04/16/2024,17:00,Ohio EPA-DAPC,,,23.0,40.0,,0,1,1,0,,,,,10.2,UG/M3,,,,,26.0,UG/M3
060731016,San Diego - Kearny Villa Rd.,Active,R9,32.845467,-117.123894,132.1,-8.0,US,CA,04/16/2024,17:00,San Diego APCD,San Diego Coast,36.0,19.0,25.0,,1,1,1,0,,,,,7.1,UG/M3,,,48.0,PPB,27.0,UG/M3
840230050015,Portland Tukey's Bridge,Active,R1,43.678,-70.2561,0.0,-5.0,US,ME,04/16/2024,17:00,Maine Dept. of Environmental Protection,,,17.0,13.0,,0,1,1,0,,,,,3.1,UG/M3,,,,,19.0,UG/M3
490494001,Lindon,Active,R8,40.3414,-111.7136,1342.6,-7.0,US,UT,04/16/2024,17:00,Utah Department of Environmental Quality,Provo,32.0,15.0,32.0,4.0,1,1,1,1,4.9,PPB,0.3,PPM,8.6,UG/M3,,,41.0,PPB,18.0,UG/M3
840380250004,Lake Ilo,Active,R8,47.342589,-102.645997,683.8,-7.0,US,ND,04/16/2024,17:00,North Dakota Department of Environmental Quality,,30.0,6.0,14.0,1.0,1,1,1,1,1.6,PPB,,,2.9,UG/M3,1.2,PPB,32.0,PPB,8.0,UG/M3
840060472510,Merced-M St,Active,R9,37.30833,-120.480361,0.0,-8.0,US,CA,04/16/2024,17:00,San Joaquin Valley Unified APCD,Merced,,11.0,10.0,,0,1,1,0,,,,,-0.1,UG/M3,,,,,8.0,UG/M3
764TPCD0016T,South Bangkok Power Plant,Active,,13.618,100.5562,0.0,7.0,,,04/16/2024,17:00,Thailand Pollution Control Department,,,24.0,60.0,,1,1,1,1,,,,,16.0,UG/M3,,,,,27.0,UG/M3
840TT5821016,Morongo School,Active,R9,33.9446,-116.8303,692.7,-8.0,US,,04/16/2024,17:00,Morongo Band of Mission Indians,,44.0,6.0,5.0,,1,1,1,0,,,,,0.2,UG/M3,,,52.0,PPB,10.0,UG/M3
132450091,Augusta,Active,R4,33.4333,-82.0219,46.1,-5.0,US,GA,04/16/2024,17:00,Georgia Department of Natural Resources,Aiken-Augusta - SC and GA,37.0,19.0,38.0,,1,1,1,0,,,,,8.7,UG/M3,0.7,PPB,47.0,PPB,21.0,UG/M3
201910002,PECK,Active,R7,37.4769,-97.3664,0.0,-6.0,US,KS,04/16/2024,17:00,Kansas Dept. of Health and Environment,Wichita,51.0,33.0,14.0,0.0,1,1,1,1,0.9,PPB,,,3.5,UG/M3,0.0,PPB,61.0,PPB,39.0,UG/M3
80011G003,Estación San Juanico,Active,MX,20.537683,-100.83994,482.5,-6.0,MX,MX,04/16/2024,17:00,Secretaría de Medio Ambiente y Ordenamiento Territorial,Guanajuato,31.0,76.0,135.0,,1,1,1,0,,,0.7,PPM,47.8,UG/M3,5.8,PPB,39.0,PPB,94.0,UG/M3
840060731026,San Diego - Sherman Elementary School,Active,R9,32.710177,-117.142665,33.9,-8.0,US,CA,04/16/2024,17:00,San Diego APCD,San Diego Coast,30.0,20.0,36.0,,1,1,1,0,,,,,9.8,UG/M3,,,39.0,PPB,26.0,UG/M3
330150018,Londonderry - Moose Hill,Active,R1,42.862531,-71.38014,123.8,-5.0,US,NH,04/16/2024,17:00,New Hampshire Dept. of Environmental Services,Londonderry,44.0,5.0,10.0,,1,1,1,0,,,0.1,PPM,2.5,UG/M3,0.7,PPB,48.0,PPB,6.0,UG/M3
060311004,Hanford - S. Irwin Street,Active,R9,36.3144,-119.6436,0.0,-8.0,US,CA,04/16/2024,17:00,San Joaquin Valley Unified APCD,Hanford,32.0,15.0,35.0,,1,1,1,0,,,,,8.0,UG/M3,,,40.0,PPB,14.0,UG/M3
500030004,Bennington,Active,R1,42.887501,-73.249702,219.0,-5.0,US,VT,04/16/2024,17:00,Vermont Air Quality & Climate Division,Bennington|Vermont Mountain Valley Locations,41.0,5.0,12.0,,1,1,1,0,,,,,2.7,UG/M3,,,46.0,PPB,5.0,UG/M3
295100085,Blair Street,Active,R7,38.656449,-90.198548,137.3,-6.0,US,MO,04/16/2024,14:00,Missouri Department of Natural Resources,Saint Louis,27.0,25.0,42.0,4.0,1,1,1,1,4.4,PPB,0.2,PPM,9.4,UG/M3,0.6,PPB,31.0,PPB,27.0,UG/M3
350010023,Del Norte,Active,R6,35.1353,-106.584702,1590.0,-7.0,US,NM,04/16/2024,14:00,Albuquerque Environmental Health Department,Albuquerque,44.0,14.0,10.0,6.0,1,1,1,1,6.2,PPB,,,2.1,UG/M3,0.0,PPB,46.0,PPB,14.0,UG/M3
840480291087,San Antonio Bulverde Parkway C1087,Active,R6,29.63514,-98.41768,0.0,-6.0,US,TX,04/16/2024,14:00,Texas Commission on Environmental Quality,,,35.0,68.0,,0,1,1,0,,,,,20.8,UG/M3,,,,,38.0,UG/M3
390350038,St Theodosius,Active,R5,41.477011,-81.682383,0.0,-5.0,US,OH,04/16/2024,14:00,Ohio EPA-DAPC,Cleveland-Akron-Lorain,,61.0,55.0,,0,1,1,0,,,,,9.5,UG/M3,,,,,59.0,UG/M3
390490034,Fairgrounds,Active,R5,40.002734,-82.994404,0.0,-5.0,US,OH,04/16/2024,14:00,Ohio EPA-DAPC,Columbus,,30.0,31.0,,0,1,1,0,,,,,6.7,UG/M3,,,,,29.0,UG/M3
840130690002,General Coffee,Active,R4,31.51309,-82.75027,0.0,-5.0,US,GA,04/16/2024,14:00,Georgia Department of Natural Resources,,,20.0,49.0,,0,1,1,0,,,,,12.4,UG/M3,,,,,28.0,UG/M3
000100110,Kensington Park,Active,CA,49.2794,-122.9711,133.0,-8.0,CA,CC,04/16/2024,14:00,Metro Vancouver,,18.0,6.0,8.0,15.0,1,1,1,1,16.1,PPB,,,2.2,UG/M3,0.4,PPB,15.0,PPB,6.0,UG/M3
530630021,Spokane-Augusta Ave,Active,R10,47.672501,-117.364899,585.3,-8.0,US,WA,04/16/2024,14:00,Washington Department of Ecology,Spokane,,25.0,23.0,,0,1,1,0,,,,,6.0,UG/M3,,,,,33.0,UG/M3
840080990002,Lamar Municipal Building,Active,R8,38.084688,-102.61864,1100.4,-7.0,US,CO,04/16/2024,14:00,Colorado Department of Public Health and Environment,,,9.0,7.0,,0,1,1,0,,,,,1.1,UG/M3,,,,,6.0,UG/M3
060731016,San Diego - Kearny Villa Rd.,Active,R9,32.845467,-117.123894,132.1,-8.0,US,CA,04/16/2024,14:00,San Diego APCD,San Diego Coast,21.0,10.0,23.0,,1,1,1,0,,,,,5.4,UG/M3,,,23.0,PPB,11.0,UG/M3
TPCD0054T,National Housing Authority Dindaeng,Active,,13.762517,100.5502,0.0,7.0,,,04/16/2024,14:00,Thailand Pollution Control Department,,,59.0,116.0,,1,1,1,1,,,0.7,PPM,46.0,UG/M3,,,,,74.0,UG/M3
330115001,Miller State Park,Active,R1,42.86183,-71.878626,697.8,-5.0,US,NH,04/16/2024,14:00,New Hampshire Dept. of Environmental Services,Brentwood,38.0,5.0,10.0,,1,1,1,0,,,0.1,PPM,2.4,UG/M3,0.0,PPB,41.0,PPB,4.0,UG/M3
020200018,Garden,Active,R10,61.205861,-149.8246,38.7,-9.0,US,AK,04/16/2024,14:00,State of Alaska DEC,Anchorage,,26.0,13.0,,0,1,1,0,,,0.5,PPM,4.0,UG/M3,,,,,41.0,UG/M3
840060792020,SLO Roberto,Active,R9,35.259473,-120.644493,0.0,-8.0,US,CA,04/16/2024,14:00,San Luis Obispo County APCD,San Luis Obispo,,10.0,30.0,,0,1,1,0,,,,,7.0,UG/M3,,,,,11.0,UG/M3
000106900,Vanderhoof Courthouse,Active,CA,54.0163,-124.0061,0.0,-8.0,CA,CC,04/16/2024,14:00,British Columbia Ministry of Environment,,,2.0,3.0,,0,1,1,0,,,,,1.1,UG/M3,,,,,0.0,UG/M3
230030014,Madawaska PSB,Active,R1,47.3553,-68.3211,0.0,-5.0,US,ME,04/16/2024,14:00,Maine Dept. of Environmental Protection,Northern,,9.0,20.0,,0,1,1,0,,,,,4.0,UG/M3,,,,,10.0,UG/M3
840391510017,Canton Fire St8,Active,R5,40.786803,-81.394153,0.0,-5.0,US,OH,04/16/2024,14:00,Ohio EPA-DAPC,,,26.0,30.0,,0,1,1,0,,,,,4.8,UG/M3,,,,,18.0,UG/M3
764TPCD0016T,South Bangkok Power Plant,Active,,13.618,100.5562,0.0,7.0,,,04/16/2024,14:00,Thailand Pollution Control Department,,,24.0,63.0,,1,1,1,1,,,,,18.0,UG/M3,,,,,28.0,UG/M3
391351001,Preble NCore,Active,R5,39.83562,-84.72049,0.0,-5.0,US,OH,04/16/2024,14:00,Ohio EPA-DAPC,Dayton,38.0,16.0,28.0,,1,1,1,0,,,0.2,PPM,7.1,UG/M3,1.2,PPB,45.0,PPB,19.0,UG/M3
250250042,Boston - Roxbury,Active,R1,42.329399,-71.082497,0.0,-5.0,US,MA,04/16/2024,14:00,Massachusetts Dept. of Environmental Protection,Boston|Chelsea,33.0,6.0,13.0,3.0,1,1,1,1,3.0,PPB,,,2.8,UG/M3,-0.1,PPB,40.0,PPB,6.0,UG/M3
120850007,Stuart,Active,R4,27.172459,-80.240692,0.0,-5.0,US,FL,04/16/2024,14:00,Florida Dept. of Environmental Protection,Fort Pierce,38.0,16.0,17.0,,1,1,1,0,,,,,4.1,UG/M3,,,46.0,PPB,19.0,UG/M3
320030075,Joe Neal,Active,R9,36.270592,-115.238282,709.7,-8.0,US,NV,04/16/2024,14:00,Clark County Department of Environment and Sustainability ,Las Vegas,41.0,10.0,5.0,3.0,1,1,1,1,3.4,PPB,,,1.4,UG/M3,,,41.0,PPB,11.0,UG/M3
516500008,HAMPTON,Active,R3,37.10373,-76.38702,4.0,-5.0,US,VA,04/16/2024,14:00,Virginia Dept. of Environmental Quality,Hampton Roads,49.0,12.0,23.0,,1,1,1,1,,,,,5.0,UG/M3,0.4,PPB,68.0,PPB,12.0,UG/M3
840060831009,Santa Maria,Active,R9,34.890667,-120.432844,100.0,-8.0,US,CA,04/16/2024,14:00,Santa Barbara County Air Pollution Control District,Santa Maria,17.0,13.0,10.0,,1,1,1,0,,,,,3.0,UG/M3,,,14.0,PPB,15.0,UG/M3
124000101706,Quesnel Johnston Avenue,Active,CA,52.96936,-122.4934,505.1,-8.0,CA,,04/16/2024,14:00,British Columbia Ministry of Environment,,31.0,5.0,11.0,1.0,1,1,1,1,1.1,PPB,,,2.0,UG/M3,0.6,PPB,32.0,PPB,4.0,UG/M3
840230110016,Augusta LSS,Active,R1,44.3123,-69.7867,70.8,-5.0,US,ME,04/16/2024,14:00,Maine Dept. of Environmental Protection,,,13.0,16.0,,0,1,1,0,,,,,2.6,UG/M3,,,,,10.0,UG/M3
330150018,Londonderry - Moose Hill,Active,R1,42.862531,-71.38014,123.8,-5.0,US,NH,04/16/2024,14:00,New Hampshire Dept. of Environmental Services,Londonderry,38.0,5.0,12.0,,1,1,1,0,,,0.1,PPM,2.5,UG/M3,0.6,PPB,45.0,PPB,4.0,UG/M3
310550019,NCORE,Active,R7,41.2474,-95.9731,379.1,-6.0,US,NE,04/16/2024,14:00,Douglas County Health Department (Omaha),Omaha,22.0,10.0,23.0,,1,1,1,0,,,0.2,PPM,6.0,UG/M3,0.0,PPB,23.0,PPB,11.0,UG/M3
371230001,Candor FRO,Active,R4,35.263165,-79.836636,197.9,-5.0,US,NC,04/16/2024,14:00,North Carolina DEQ - Division of Air Quality,Montgomery County,,24.0,72.0,,0,1,1,0,,,,,20.0,UG/M3,,,,,30.0,UG/M3
000105504,FORT ST JOHN LEARNING CENTRE,Active,CA,56.244722,-120.856111,0.0,-8.0,CA,CC,04/16/2024,14:00,British Columbia Ministry of Environment,,33.0,6.0,4.0,1.0,1,1,1,1,1.7,PPB,,,1.2,UG/M3,0.3,PPB,36.0,PPB,5.0,UG/M3
320032003,Walnut Rec.,Active,R9,36.214465,-115.091437,0.0,-8.0,US,NV,04/16/2024,14:00,Clark County Department of Environment and Sustainability ,Las Vegas,22.0,36.0,23.0,18.0,1,1,1,1,19.4,PPB,0.2,PPM,5.3,UG/M3,,,24.0,PPB,45.0,UG/M3
80011G004,Estación Bomberos,Active,MX,20.67495,-101.35595,501.7,-6.0,MX,MX,04/16/2024,14:00,Secretaría de Medio Ambiente y Ordenamiento Territorial,Guanajuato,19.0,64.0,94.0,,1,1,1,0,,,,,37.1,UG/M3,6.3,PPB,17.0,PPB,92.0,UG/M3
060090001,San Andreas,Active,R9,38.20185,-120.680277,300.1,-8.0,US,CA,04/16/2024,14:00,California Air Resources Board,Calaveras County,9.0,8.0,20.0,,1,1,1,0,,,,,6.0,UG/M3,,,3.0,PPB,8.0,UG/M3
421010048,NEW,Active,R3,39.991389,-75.080833,0.0,-5.0,US,PA,04/16/2024,14:00,Philadelphia Air Management Services,Philadelphia,33.0,23.0,20.0,8.0,1,1,1,1,9.4,PPB,,,4.8,UG/M3,0.6,PPB,43.0,PPB,28.0,UG/M3
060370016,Glendora - Laurel,Active,R9,34.1439,-117.8508,84.5,-8.0,US,CA,04/16/2024,14:00,South Coast AQMD,Los Angeles Inland|E San Gabriel Vly|San Gabriel Mts,35.0,8.0,0.0,5.0,1,1,1,1,5.1,PPB,0.2,PPM,-2.7,UG/M3,,,36.0,PPB,10.0,UG/M3
090092123,Waterbury,Active,R1,41.5503,-73.0442,0.0,-5.0,US,CT,04/16/2024,14:00,Connecticut Dept. of Energy and Environmental Protection,Waterbury,,10.0,14.0,,0,1,1,0,,,,,2.8,UG/M3,,,,,10.0,UG/M3
010890014,Huntsville Old Airport,Active,R4,34.6917,-86.591698,0.0,-6.0,US,AL,04/16/2024,14:00,Huntsville Natural Resources and Environmental Management,Huntsville,31.0,16.0,36.0,,1,1,1,0,,,,,8.2,UG/M3,,,32.0,PPB,17.0,UG/M3
124000100703,Kelowna KLO Road,Active,CA,49.862119,-119.467461,0.0,-8.0,CA,,04/16/2024,14:00,British Columbia Ministry of Environment,,31.0,3.0,1.0,2.0,1,1,1,1,2.8,PPB,0.2,PPM,0.3,UG/M3,0.0,PPB,32.0,PPB,3.0,UG/M3
370510009,W OWEN SCH,Active,R4,35.041416,-78.953112,61.0,-5.0,US,NC,04/16/2024,14:00,North Carolina DEQ - Division of Air Quality,Cumberland County,,24.0,68.0,,0,1,1,0,,,,,24.0,UG/M3,,,,,28.0,UG/M3
490130002,Roosevelt,Active,R8,40.2943,-110.009,0.0,-7.0,US,UT,04/16/2024,14:00,Utah Department of Environmental Quality,Roosevelt,39.0,9.0,19.0,2.0,1,1,1,1,2.0,PPB,,,5.3,UG/M3,,,39.0,PPB,16.0,UG/M3
040190011,Orange Grove,Active,R9,32.322573,-111.037709,0.0,-7.0,US,AZ,04/16/2024,14:00,Pima County Department of Environmental Quality,,,30.0,18.0,,0,1,1,0,,,,,7.0,UG/M3,,,,,40.0,UG/M3
290990019,Arnold West,Active,R7,38.448581,-90.398436,194.0,-6.0,US,MO,04/16/2024,14:00,Missouri Department of Natural Resources,Saint Louis,27.0,15.0,30.0,,1,1,1,0,,,,,6.8,UG/M3,,,30.0,PPB,10.0,UG/M3
401430174,Glenpool,Active,R6,35.9525,-96.0033,0.0,-6.0,US,OK,04/16/2024,14:00,Oklahoma Department of Environmental Quality,Tulsa,32.0,19.0,45.0,,1,1,1,0,,,,,10.9,UG/M3,,,34.0,PPB,25.0,UG/M3
840530630017,Spokane-E Broadway Ave,Active,R10,47.663962,-117.25765,611.2,-8.0,US,WA,04/16/2024,14:00,Washington Department of Ecology,Spokane,,12.0,18.0,,0,1,1,0,,,,,4.0,UG/M3,,,,,12.0,UG/M3
290210005,St. Joseph,Active,R7,39.741667,-94.858333,257.7,-6.0,US,MO,04/16/2024,14:00,Missouri Department of Natural Resources,St. Joseph,,19.0,49.0,,0,1,1,0,,,,,12.9,UG/M3,,,,,22.0,UG/M3
300750001,Broadus,Active,R8,45.440295,-105.37028,0.0,-7.0,US,MT,04/16/2024,14:00,Montana DEQ,Broadus,,0.0,23.0,,1,1,1,0,,,,,3.8,UG/M3,,,,,0.0,UG/M3
840460130004,Aberdeen,Active,R8,45.468596,-98.494061,395.3,-6.0,US,SD,04/16/2024,14:00,South Dakota Department of Agriculture and Natural Resources,Aberdeen,,15.0,29.0,,0,1,1,0,,,,,5.8,UG/M3,,,,,8.0,UG/M3
840450190020,North Charleston F.S.,Active,R4,32.84,-79.96,0.0,-5.0,US,SC,04/16/2024,14:00,South Carolina DHEC,,,29.0,57.0,,0,1,1,0,,,,,16.3,UG/M3,,,,,32.0,UG/M3
